stamp,macaddress,event,date,itemname
1577505275.04,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577505269.982,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577505258.947,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577505257.838,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577505254.058,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577505252.039,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577505237.55,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577505052.011,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577505031.87,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577505004.788,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577504996.762,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577503328.067,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577503298.677,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577503267.416,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577503258.823,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577503202.572,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577503194.563,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577503153.626,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577503145.621,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502943.552,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502935.551,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502902.885,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502894.882,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502893.545,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502886.058,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502874.651,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502862.758,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502675.827,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502667.705,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502572.541,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502566.828,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502565.084,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502560.557,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577502176.498,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577502168.877,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501724.716,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501716.608,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501710.474,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501702.462,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501353.875,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501345.868,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501303.504,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501295.498,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501126.044,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501118.03,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501103.595,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501089.008,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501021.397,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577501000.986,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577501000.472,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577500992.791,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577499000.457,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577498986.445,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577498983.636,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577498978.631,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496941.936,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496927.923,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496920.368,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496915.36,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496913.727,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496905.715,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496898.894,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496875.776,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496873.951,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496868.944,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496864.743,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496852.695,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496841.348,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496830.307,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496769.281,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496761.276,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496586.852,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496578.846,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496430.886,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496425.879,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577496403.452,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577496395.45,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577495031.297,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577495023.293,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494936.473,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494931.483,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494929.159,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494924.154,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494860.56,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494852.553,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494842.43,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494834.421,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494170.395,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494159.382,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494150.075,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494142.065,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494138.175,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494126.747,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577494035.166,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577494022.472,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577493949.043,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577493941.035,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577493931.535,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577493926.777,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577493850.302,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577493836.228,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577493014.488,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577493003.425,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577492990.875,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577492979.866,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577492660.495,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577492655.49,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577492604.354,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577492596.104,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577491540.019,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577491532.016,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577491526.139,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577491518.133,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577491513.111,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577491505.11,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577491503.843,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577491489.718,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577491486.768,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1577491441.307,000D6F000D69764A,50,2019-12-27,nyce-sl-1636
1577491336.396,000D6F000D69764A,48,2019-12-27,nyce-sl-1636
1580511954.525,000D6F000D692E7E,48,2020-01-31,nyce-sl-1543
1580511949.532,000D6F000D692E7E,50,2020-01-31,nyce-sl-1543
1577527353.695,000D6F000D692E7E,48,2019-12-28,nyce-sl-1543
1577527342.64,000D6F000D692E7E,50,2019-12-28,nyce-sl-1543
1577522375.683,000D6F000D692E7E,48,2019-12-28,nyce-sl-1543
1577515728.781,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577515724.0,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577515723.491,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577515718.49,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577515698.924,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577515690.916,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577515637.037,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577515629.034,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577514764.876,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577514759.989,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577510451.222,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577510446.203,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577510438.085,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577510430.079,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577509613.924,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577509605.507,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577508742.714,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577508737.71,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577508696.939,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577508688.89,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507953.092,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507945.087,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507911.52,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507903.516,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507682.163,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507674.159,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507458.286,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507444.206,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507440.302,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507432.299,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507406.909,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507348.999,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507331.424,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507326.422,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577507323.263,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577507318.256,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577506748.819,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577506740.813,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577506710.278,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577506687.23,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505699.014,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505691.01,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505626.663,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505619.17,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505479.771,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505471.764,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505436.768,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505428.784,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505284.369,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505276.364,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505269.859,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505264.853,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505048.782,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577505031.746,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577505005.57,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577504997.567,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577503266.611,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577503258.604,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577503203.594,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577503195.589,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577503152.55,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577503144.523,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577502941.009,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577502936.011,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577502900.089,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577502895.078,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577502893.39,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577502885.389,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577502873.982,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577502862.197,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577502676.82,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577502668.816,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577502176.211,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577502168.208,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501725.479,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501717.474,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501709.19,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501701.18,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501352.115,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501347.11,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501303.313,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501295.303,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501124.247,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501119.242,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501102.927,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501088.848,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501020.922,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577501006.862,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577501000.126,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577500992.123,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577499001.578,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577498978.533,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496938.807,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496927.796,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496919.668,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496914.662,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496910.739,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496905.852,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496898.323,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496877.578,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496838.278,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496830.203,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496769.092,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496761.088,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496584.583,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496579.58,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577496403.244,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577496395.242,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577495029.414,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577495024.409,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494939.449,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494931.483,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494929.036,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494924.034,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494861.618,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494853.516,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494839.311,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494834.305,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494173.696,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494162.57,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494134.519,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494126.747,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577494037.185,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577494022.672,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577493948.974,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577493940.969,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577493932.208,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577493927.207,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577493847.348,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577493836.896,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577493012.297,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577493007.293,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577492987.777,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577492979.773,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577492661.383,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577492656.418,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577492601.065,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577492596.062,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577491541.257,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577491533.251,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577491522.83,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577491517.829,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577491511.172,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577491506.189,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577491497.817,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577491489.672,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577491487.764,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577491458.618,000D6F000D692E7E,50,2019-12-27,nyce-sl-1543
1577491458.111,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577491316.913,000D6F000D692E7E,48,2019-12-27,nyce-sl-1543
1577499115.154,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577498894.169,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577498240.957,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577494708.791,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577494700.641,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577492831.908,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577492816.671,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577490933.249,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577490924.163,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577490841.115,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577490840.81,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577490838.711,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577490838.239,000D6F000D696F34,48,2019-12-27,nyce-c-0802
1577490798.739,000D6F000D696F34,49,2019-12-27,nyce-c-0802
1577529686.069,000D6F000D696DBB,48,2019-12-28,nyce-c-0798
1577522666.563,000D6F000D696DBB,48,2019-12-28,nyce-c-0798
1577515646.736,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577515634.214,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577510443.122,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577510438.904,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577507348.837,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577507344.438,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577507323.844,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577505647.466,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577505635.01,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577505630.007,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577505466.919,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577505444.657,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577505231.389,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577505219.126,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577505082.157,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577505045.222,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577503806.771,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577496786.419,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577496766.33,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577495003.307,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577494998.865,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577494001.529,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577493966.102,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577493964.555,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577493953.375,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577493924.663,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577493910.377,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577493853.117,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577493846.27,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577492649.469,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577492644.167,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1577492614.66,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577492610.484,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577490753.669,000D6F000D696DBB,48,2019-12-27,nyce-c-0798
1577490655.289,000D6F000D696DBB,49,2019-12-27,nyce-c-0798
1580512266.61,000D6F0004B72615,48,2020-01-31,nyce-w-1423
1580512244.875,000D6F0004B72615,50,2020-01-31,nyce-w-1423
1580512208.687,000D6F0004B72615,48,2020-01-31,nyce-w-1423
1580512200.64,000D6F0004B72615,50,2020-01-31,nyce-w-1423
1577526873.047,000D6F0004B72615,48,2019-12-28,nyce-w-1423
1577526872.973,000D6F0004B72615,50,2019-12-28,nyce-w-1423
1577526533.98,000D6F0004B72615,48,2019-12-28,nyce-w-1423
1577526523.405,000D6F0004B72615,50,2019-12-28,nyce-w-1423
1577526522.163,000D6F0004B72615,48,2019-12-28,nyce-w-1423
1577526507.994,000D6F0004B72615,50,2019-12-28,nyce-w-1423
1577526507.662,000D6F0004B72615,48,2019-12-28,nyce-w-1423
1577526448.256,000D6F0004B72615,50,2019-12-28,nyce-w-1423
1577526438.277,000D6F0004B72615,48,2019-12-28,nyce-w-1423
1577526429.67,000D6F0004B72615,50,2019-12-28,nyce-w-1423
1577526425.233,000D6F0004B72615,48,2019-12-28,nyce-w-1423
1577526359.308,000D6F0004B72615,50,2019-12-28,nyce-w-1423
1577519592.671,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577519578.643,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577519574.285,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577519545.843,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577519543.163,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577519526.133,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577516225.719,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577516220.709,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577516187.612,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577516176.587,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577516148.574,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577516143.563,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515941.571,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515922.629,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515920.112,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515899.45,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515883.962,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515878.948,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515864.739,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515859.251,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515856.48,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515845.673,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515844.151,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515824.112,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515608.512,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515578.244,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515562.967,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515554.954,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515544.159,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515539.151,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515525.17,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515504.929,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515499.811,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515494.804,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515486.892,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515481.439,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515478.719,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515446.565,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515403.941,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515356.017,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515335.477,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515209.446,000D6F0004B72615,50,2019-12-27,nyce-w-1423
1577515196.313,000D6F0004B72615,48,2019-12-27,nyce-w-1423
1577515191.026,000D6F0004B72615,50,2019-12-27,nyce-w-1423
